Iteration,Comp1,Comp2,Comp3,Comp4,Objective
17,0.450980237264,0.234421516891,0.126366852912,0.188231392932,0.813937954781
17,0.48464781832,0.220108317784,0.119380325042,0.175863538854,0.86150551128
17,0.563479814723,0.19064728741,0.098542635751,0.147330262116,0.864540630443
17,0.597578483265,0.188389733564,0.082325599436,0.131706183735,0.882490932851
17,0.592467493878,0.200199497168,0.0746937814326,0.132639227522,0.75771430936
17,0.575965664913,0.209746503411,0.0752827292317,0.139005102444,0.805204415277
17,0.556886375611,0.216291326036,0.0813822771676,0.145440021185,0.831746900984
17,0.539109789727,0.220808566941,0.0898834638757,0.150198179456,0.823602619323
17,0.52458621642,0.224114931684,0.0980092757527,0.153289576143,0.868765475073
17,0.511513198759,0.22705396388,0.10598706195,0.155445775412,0.830688487184
17,0.500672140452,0.229573282646,0.113102233268,0.156652343633,0.820789435916
17,0.492859023355,0.231482567636,0.118603709957,0.157054699053,0.843038252374
17,0.486585919782,0.233104517636,0.123351091345,0.156958471237,0.648781387274
17,0.481134476908,0.234589462751,0.127793554571,0.15648250577,0.769545292709
17,0.476516737538,0.235828737237,0.131642480091,0.156012045133,0.784533532406
17,0.47293762906,0.236779939127,0.134638460607,0.155643971206,0.831076062438
17,0.470143634063,0.237520514587,0.136979847534,0.155356003816,0.842840481266
17,0.467635226516,0.238184783709,0.139082706558,0.155097283216,0.699693859414
17,0.465576200861,0.238729872308,0.140809067598,0.154884859233,0.638944914357
17,0.463990453938,0.239149631761,0.142138664012,0.154721250289,0.581631858495
17,0.462679431433,0.239496661296,0.143237924237,0.154585983034,0.745247256012
17,0.461086405451,0.239918334093,0.144573640696,0.15442161976,0.787076515255
18,0.463425741559,0.237623127179,0.14552634666,0.153424784603,0.706208051582
18,0.493249486639,0.222271454823,0.138768297325,0.145710761213,0.762410549631
18,0.589404923681,0.184988393074,0.109885193429,0.115721489816,0.692305903148
18,0.631749311619,0.18168481496,0.0902975872682,0.0962682861527,0.775644863036
18,0.62198795689,0.204258749134,0.0822470437569,0.0915062502192,0.780656823148
18,0.583543679007,0.218536745712,0.0925519857489,0.105367589532,0.805410612907
18,0.551021827976,0.224531538656,0.105253024684,0.119193608684,0.835376401338
18,0.527481515872,0.227775234844,0.115186085221,0.129557164063,0.819850519925
18,0.511137033895,0.229763055147,0.122156463689,0.136943447269,0.847958641027
18,0.498660651909,0.231145418329,0.127421889876,0.142772039886,0.773760495051
18,0.489658208616,0.232034376556,0.131146806232,0.147160608596,0.751273856815
18,0.482892921142,0.232600637721,0.133874462818,0.150631978319,0.879863223022
18,0.477863143126,0.232958835858,0.135852903937,0.153325117079,0.741276800907
18,0.473911079666,0.233221276812,0.137388103062,0.15547954046,0.779288984502
18,0.471066013497,0.233407815307,0.13849033993,0.157035831266,0.751703503401
18,0.469096294906,0.233536575793,0.139252979377,0.158114149925,0.799396163476
18,0.467496678511,0.233641059678,0.139872225418,0.158990036393,0.83549161288
18,0.466207141066,0.2337252723,0.140371412546,0.159696174089,0.810574224246
18,0.465213775597,0.23379014001,0.14075594605,0.160240138343,0.775569823217
18,0.464496237184,0.23383699546,0.141033705597,0.160633061759,0.770423781947
18,0.463964368516,0.23387172616,0.141239592433,0.160924312891,0.805691538756
18,0.463367680388,0.233910689791,0.141470569857,0.161251059964,0.698424846427
19,0.472,0.234,0.133,0.161,0.591
19,0.472,0.234,0.133,0.161,0.589333333333
19,0.465729803535,0.234284056512,0.136443161493,0.16354297846,0.591
19,0.528007150594,0.208744022026,0.119887901245,0.143360926135,0.586
19,0.602571662756,0.184637688116,0.0961512549402,0.116639394187,0.599
19,0.61747329209,0.192077699341,0.0842805823895,0.106168426179,0.593777777778
19,0.604913580242,0.205144143563,0.0822819430159,0.107660333179,0.573222222222
19,0.575262935835,0.215350170586,0.0914580976236,0.117928795955,0.81537453447
19,0.541585867932,0.222320852308,0.106667432311,0.129425847449,0.587333333333
19,0.520719277467,0.22609331793,0.117210040393,0.13597736421,0.594666666667
19,0.506079583111,0.228723042694,0.124941871978,0.140255502217,0.738788327922
19,0.494225011221,0.230858190168,0.13146377907,0.143453019541,0.849464822791
19,0.484547345024,0.232605163395,0.137015486843,0.145832004737,0.812447097266
19,0.476712331127,0.234006293967,0.141676077803,0.147605297103,0.781580819994
19,0.469001263132,0.235352953555,0.146348773579,0.149297009734,0.804166844109
19,0.462606499017,0.236461875134,0.15023917094,0.15069245491,0.571444444444
19,0.458614861452,0.237153135064,0.15266930219,0.151562701294,0.595333333333
19,0.455627407942,0.237670382262,0.154488282467,0.152213927328,0.5875
19,0.453329396658,0.238068242762,0.155887509985,0.152714850595,0.579666666667
19,0.451417342097,0.238399278516,0.157051739432,0.153131639955,0.518166666667
19,0.449443276954,0.238741050551,0.158253730343,0.153561942153,0.459333333333
20,0.114,0.239,0.534,0.113,0.766537188169
20,0.114,0.239,0.534,0.113,0.793823138356
20,0.112955757128,0.232001149089,0.543022099906,0.112020993878,0.798948023914
20,0.102923781131,0.205606203021,0.589304011555,0.102166004293,0.84827503106
20,0.0808294184846,0.173482774963,0.665445454775,0.0802423517775,0.838469644369
20,0.0649685871237,0.171725044896,0.698773869104,0.0645324988764,0.806126775953
20,0.0556629894925,0.193850548663,0.695063614921,0.0554228469233,0.834697482974
20,0.0550661669442,0.212968009655,0.676685620374,0.0552802030263,0.73933096237
20,0.0629507020461,0.224109667485,0.648980423306,0.0639592071634,0.824210883007
20,0.0731964459324,0.228704691615,0.623130669862,0.0749681925908,0.82104042309
20,0.0818964921075,0.230761515475,0.603040146547,0.0843018458707,0.836034025457
20,0.0896744836024,0.232083710984,0.585514971397,0.0927268340162,0.800342465459
20,0.0962216798963,0.232920829441,0.570902759748,0.0999547309152,0.853957981651
20,0.101222434243,0.233396783236,0.559739780774,0.105641001748,0.830157139463
20,0.104799488788,0.233624829029,0.551709531112,0.109866151071,0.837725944052
20,0.107754518065,0.233749098424,0.545030039781,0.113466343731,0.876352101648
20,0.110270268531,0.233826645604,0.539316756091,0.116586329774,0.841428382093
20,0.111956250505,0.233872087279,0.535481121318,0.118690540898,0.819795358431
20,0.113135274424,0.233902492998,0.532797632717,0.120164599861,0.857071469152
20,0.114059635864,0.233925968548,0.530693500897,0.121320894691,0.874797229782
20,0.11473767217,0.233943083673,0.529150020828,0.122169223329,0.842147414724
20,0.115269735961,0.233956481532,0.52793882085,0.122834961657,0.816007314863
20,0.115697512689,0.233967243357,0.526965019372,0.123370224582,0.828318400565
20,0.116150759248,0.233978642308,0.525933236784,0.12393736166,0.819629175306
21,0.121878121878,0.233766233766,0.525474525475,0.118881118881,0.787933127041
21,0.122524805978,0.233812349345,0.524118503983,0.119544340693,0.869643700282
21,0.121554435561,0.226651673935,0.533025632199,0.118768258305,0.873749736192
21,0.102072983256,0.193740714484,0.604403804669,0.0997824975916,0.841174290139
21,0.0819699651685,0.178322125138,0.659686257893,0.0800216518004,0.86507279664
21,0.0710725296804,0.190366425623,0.669496845848,0.0690641988483,0.879955790909
21,0.0685151996743,0.204829329877,0.660544870697,0.0661105997511,0.863329459837
21,0.0720282961487,0.214627794033,0.644150957448,0.0691929523697,0.860681079715
21,0.0786261509391,0.220434139361,0.625323419555,0.0756162901446,0.86104301474
21,0.0849680262805,0.223911922833,0.609098074365,0.0820219765214,0.863391192976
21,0.0908581607877,0.22662952648,0.594419121905,0.0880931908275,0.889044080116
21,0.0958417822817,0.228885068589,0.581960513314,0.0933126358154,0.848855410059
21,0.0995236568927,0.230659371504,0.57258696875,0.097230002853,0.883754458662
21,0.102265619638,0.232104549782,0.565446516816,0.100183313764,0.863283066358
21,0.104452270631,0.233361251498,0.559620128672,0.102566349199,0.867097459405
21,0.106273898209,0.234435476932,0.55473368574,0.104556939118,0.857434810295
21,0.107736784449,0.235299620018,0.550808020664,0.106155574868,0.8417152041
21,0.108940587847,0.236010833296,0.547577490222,0.107471088635,0.873624297691
21,0.109897944535,0.236576453948,0.545008314087,0.10851728743,0.869288385914
21,0.110628367017,0.237007997372,0.543048144189,0.109315491422,0.864857420913
21,0.111248005298,0.237374087638,0.541385277047,0.109992630018,0.85765570944
21,0.111751927558,0.237671810312,0.540032947763,0.110543314367,0.855358897707
21,0.112353179354,0.238027037002,0.538419423727,0.111200359917,0.87327706135
22,0.418,0.239,0.132,0.211,0.780297918443
22,0.418,0.239,0.132,0.211,0.840547919687
22,0.43083845738,0.232499212433,0.131056832308,0.205605497879,0.852502294184
22,0.500477291396,0.205968609375,0.113198823327,0.180355275903,0.835761496942
22,0.563037420736,0.18728344579,0.0900015417452,0.159677591729,0.893375862191
22,0.570186799582,0.191305630009,0.0756008216042,0.162906748806,0.856857190432
22,0.543464160031,0.203703907791,0.0723929500185,0.18043898216,0.905059938231
22,0.486553956132,0.213054579745,0.0931909958192,0.207200468304,0.865091788106
22,0.469458511191,0.213196130386,0.102400797148,0.214944561275,0.83286646967
22,0.45514090701,0.212224346101,0.110318529994,0.222316216896,0.7981265514
22,0.444499744952,0.210294245988,0.116211058988,0.228994950072,0.859244852217
22,0.437031849916,0.207914095784,0.120302571853,0.234751482447,0.869891364702
22,0.432005642182,0.20567428361,0.123001539177,0.239318535032,0.602
22,0.427864647512,0.203688506802,0.125169036716,0.243277808971,0.559333333333
22,0.424690000193,0.202166016888,0.12682281117,0.246321171748,0.596
22,0.422509684083,0.201120387618,0.127958195458,0.248411732842,0.926503817479
22,0.420937531099,0.200366419342,0.128776860996,0.249919188564,0.875481761835
22,0.419828426196,0.199834518001,0.129354402966,0.250982652837,0.629777777778
22,0.418976900863,0.199426146084,0.129797814728,0.251799138324,0.624
22,0.418348049007,0.199124563341,0.130125273727,0.252402113926,0.581333333333
22,0.417682205972,0.198805240365,0.130471996517,0.253040557145,0.535333333333
23,0.405,0.239,0.197,0.159,0.769281818018
23,0.405,0.239,0.197,0.159,0.788412338256
23,0.401561337411,0.239161675999,0.198177036044,0.161099950546,0.817799026549
23,0.421673696789,0.231728735443,0.191291300428,0.155306267339,0.77049422194
23,0.513591728892,0.200404951077,0.159807034207,0.126196285823,0.861257379096
23,0.538285067241,0.198198765729,0.151482155059,0.112034011971,0.851509935104
23,0.532988367669,0.204756261969,0.156367538707,0.105887831655,0.874124559374
23,0.511708407382,0.210394292772,0.167370019658,0.110527280188,0.688457547806
23,0.489691618804,0.212848030598,0.17797370167,0.119486648928,0.808002648378
23,0.472841118383,0.213307277395,0.186649353988,0.127202250234,0.860692360935
23,0.460891997671,0.212791485733,0.193599618084,0.132716898511,0.828962538004
23,0.443878273356,0.20937953574,0.206251670057,0.140490520847,0.833825152952
23,0.438457276005,0.206855734121,0.211778756762,0.142908233113,0.839352553749
23,0.434858071572,0.20492417623,0.215751150657,0.144466601542,0.862376989582
23,0.432181021048,0.20348252995,0.218717436301,0.145619012701,0.84434450343
23,0.430078331684,0.202350218443,0.221047602485,0.146523847389,0.828087218506
23,0.428350286931,0.20141965804,0.222962617916,0.147267437113,0.858490877989
23,0.42583966467,0.200067676423,0.225744887337,0.14834777157,0.828923538338
23,0.424721742985,0.199465670033,0.226983767333,0.148828819649,0.84894714166
24,0.4004004004,0.198198198198,0.207207207207,0.194194194194,0.855454920814
24,0.397945156545,0.199051176588,0.207891499128,0.195112167738,0.860083580089
24,0.538030838968,0.15433752999,0.160556742521,0.147074888521,0.72861713625
24,0.525438063574,0.161657648067,0.163940907682,0.148963380677,0.697418360323
24,0.494097595409,0.175088677025,0.171805185293,0.159008542272,0.789059980946
24,0.471475433703,0.185820767373,0.176461287951,0.166242510974,0.797490602256
24,0.455977302025,0.194612669467,0.17856083002,0.170849198488,0.742899944
24,0.444825216504,0.202314315815,0.179040061214,0.173820406468,0.651800876729
24,0.437915415057,0.20871994557,0.178115076012,0.175249563361,0.710113029147
24,0.432876273894,0.214118922402,0.17691612419,0.176088679515,0.817903598605
24,0.429393235849,0.217896371689,0.176060954341,0.176649438121,0.794906101779
24,0.427006060178,0.220485585505,0.175474786184,0.177033568133,0.604970708829
24,0.42530147638,0.222334446989,0.175056224902,0.177307851729,0.828568661988
24,0.42356401745,0.22421896446,0.174629592651,0.177587425439,0.878473116084
25,0.514300752069,0.165288126533,0.135874690394,0.184536431005,0.787123760927
25,0.584795887512,0.142501022254,0.104741831295,0.167961258939,0.6502565639
25,0.492035655849,0.17928372748,0.126718333113,0.201962283558,0.5765
25,0.458495283517,0.191555726804,0.139607459157,0.210341530522,0.536166666667
25,0.431518585964,0.202079905504,0.149314918575,0.217086589957,0.616315288986
25,0.413368223926,0.20978833756,0.155154646671,0.221688791843,0.5595
25,0.401924198748,0.215092769524,0.158355014258,0.22462801747,0.573978617363
25,0.39386999344,0.218932965167,0.160508176316,0.226688865077,0.59592132694
25,0.388308930908,0.221591876551,0.161989078168,0.228110114373,0.656574656798
25,0.384103788571,0.223602843756,0.163108666548,0.229184701126,0.814959671787
25,0.381321657744,0.224933307714,0.163849389136,0.229895645406,0.804684475098
26,0.158,0.227,0.477,0.138,0.812090768221
26,0.151914374009,0.21482807018,0.499253075474,0.134004480337,0.87691585673
26,0.120282394785,0.174325813,0.599708782349,0.105683009865,0.849034581946
26,0.0972536180951,0.161586782124,0.658794393143,0.0823652066375,0.890335946419
26,0.112572520316,0.193417481743,0.613168294089,0.0808417038508,0.835464353344
26,0.130136596932,0.200310885003,0.574858675509,0.0946938425557,0.861208645447
26,0.142797721124,0.203199855136,0.547953722305,0.106048701435,0.818671848623
26,0.151918619012,0.20435308549,0.529657902009,0.114070393489,0.849184853855
26,0.160317775593,0.204583400943,0.514196324287,0.120902499177,0.890118560667
26,0.167655905318,0.203984123827,0.502149060731,0.126210910124,0.883367891123
26,0.173261806668,0.202935019564,0.494058041578,0.129745132189,0.87080573833
26,0.182238369576,0.200716415934,0.482297442711,0.13474777178,0.724318895246
26,0.184987270409,0.20002110057,0.478754241598,0.136237387423,0.859565044702
26,0.186984125081,0.199515900377,0.476180948237,0.137319026305,0.886988665758
26,0.188421381623,0.199152260228,0.474328805092,0.138097553057,0.74053145099
26,0.189432215318,0.198896503821,0.473026177702,0.138645103159,0.868829089204
26,0.190182867582,0.198706579848,0.472058833242,0.139051719327,0.734695572651
26,0.190908439738,0.198523001972,0.471123807703,0.139444750588,0.763173384006
27,0.191808191808,0.211788211788,0.323676323676,0.272727272727,0.555583333333
27,0.191822935524,0.211797786518,0.323658217695,0.272721060262,0.566916666667
27,0.191432595384,0.211023222437,0.326132066409,0.271412115771,0.582
27,0.171718391533,0.193439074191,0.36933153189,0.265511002386,0.56275
27,0.151026107476,0.178149976886,0.407875065084,0.262948850554,0.540583333333
27,0.146557621941,0.179977448817,0.410587757242,0.262877172,0.77906268898
27,0.1528676173,0.188675006731,0.400798532469,0.257658843499,0.599166666667
27,0.158834647058,0.195504601179,0.394818862234,0.250841889529,0.608916666667
27,0.162813832366,0.200813781837,0.392300288454,0.244072097343,0.626583333333
27,0.165738545373,0.205788044596,0.392362465182,0.23611094485,0.614805555556
27,0.167469206217,0.210063247189,0.394786119397,0.227681427197,0.586361111111
27,0.168173134998,0.213372527291,0.398586667624,0.219867670087,0.56875
27,0.168293265996,0.2164252381,0.403670606075,0.211610889829,0.578333333333
27,0.168233103629,0.218862015034,0.408123690241,0.204781191095,0.688585845449
27,0.168145880998,0.221909484859,0.413695294621,0.196249339522,0.676226109022
27,0.168115743058,0.222961160991,0.415617608394,0.193305487556,0.6195
27,0.168091077535,0.223821858041,0.417190833795,0.190896230628,0.634333333333
27,0.168072644155,0.224465093108,0.418366571285,0.189095691452,0.593083333333
27,0.168049760934,0.225263550537,0.419826032128,0.1868606564,0.5535
28,0.0866519514131,0.182519219849,0.661942765847,0.0688860628909,0.699134858825
28,0.0775677956808,0.156018212089,0.703169508845,0.063244483386,0.720236022562
28,0.0586498992588,0.122864104122,0.770752197433,0.0477337991867,0.821817149576
28,0.0454585310361,0.113677732136,0.804195919073,0.0366678177546,0.855425879151
28,0.0370663634114,0.125414663965,0.808442858873,0.0290761137505,0.778291494823
28,0.0375888908631,0.170920808286,0.769339997936,0.0221503029152,0.669534940028
28,0.0434854190556,0.177373313917,0.754592846348,0.0245484206801,0.762006130654
28,0.0498262715661,0.181529684355,0.740152764574,0.0284912795049,0.818965802146
28,0.0553818849225,0.184066290408,0.727425244589,0.0331265800805,0.793083575351
28,0.062799417707,0.186569201679,0.709048529011,0.0415828516027,0.663879911323
28,0.0650660810094,0.187238554663,0.702795675892,0.0448996884348,0.734298616777
28,0.0667821018296,0.187716556984,0.697873222186,0.0476281190008,0.784978523897
28,0.0680223198094,0.188044601693,0.694221562765,0.0497115157325,0.793945833346
28,0.0689782096583,0.188287294748,0.691353485196,0.0513810103978,0.651076562598
28,0.0697161197062,0.188468703925,0.689108165683,0.0527070106862,0.851679449878
28,0.0702507588153,0.188597068281,0.687465197436,0.0536869754676,0.74153198355
28,0.0712579517687,0.188831993536,0.68433377559,0.0555762791055,0.727667338928
29,0.085,0.207,0.663,0.045,0.416666666667
29,0.085,0.207,0.663,0.045,0.496
29,0.085,0.207,0.663,0.045,0.58
29,0.0847904971561,0.196217999564,0.670376794731,0.0486147085496,0.581666666667
29,0.0739042965876,0.167822672943,0.71434507778,0.0439279526891,0.621742842663
29,0.0605752437933,0.144790116596,0.758700695058,0.0359339445533,0.585
29,0.0501325634139,0.140695023458,0.779691530445,0.0294808826822,0.578666666667
29,0.0425742208633,0.150376489772,0.782635735928,0.0244135534365,0.692951770455
29,0.0382261205678,0.162829146013,0.77824490073,0.0206998326887,0.7211264664
29,0.0374835529868,0.172401372008,0.771539027678,0.0185760473268,0.601705517043
29,0.0398035282731,0.178518132657,0.76334927557,0.0183290634993,0.632460345406
29,0.0439985707339,0.182015627889,0.753715748225,0.0202700531519,0.669956047673
29,0.048848763398,0.183446208424,0.742967159792,0.0247378683861,0.812339505031
29,0.0543166046472,0.18308652225,0.729377572637,0.0332193004659,0.777087038936
29,0.060055892677,0.179925569434,0.710639597862,0.0493789400272,0.800422241978
29,0.0641463484928,0.176588587191,0.693762589174,0.0655024751423,0.684605451243
29,0.0656090653866,0.175322323577,0.687421783143,0.0716468278934,0.591178855678
29,0.0663539428032,0.174672527101,0.684172004039,0.0748015260568,0.583
30,0.122,0.804,0.074,0,0.592931233661
30,0.117443791425,0.800985936934,0.0742566876151,0.00731358402543,0.526053590627
30,0.103041976576,0.817781342863,0.0673975892994,0.0117790912621,0.670114873914
30,0.0815589113058,0.855262017198,0.0537642867083,0.00941478478808,0.502444444444
30,0.0663032089187,0.880011787323,0.0459703186779,0.0077146850799,0.565666666667
30,0.0597155573118,0.840746615442,0.091331155717,0.00820667152883,0.697350075437
30,0.0677604359117,0.773896500737,0.141596643292,0.01674642006,0.725549524296
30,0.0779701290998,0.689472401822,0.190239979677,0.0423174894016,0.806881493697
30,0.0872169405415,0.59218282998,0.235884172919,0.0847160565601,0.831061094147
30,0.0952600066252,0.471766769336,0.290493492224,0.142479731814,0.75538834635
30,0.0997158384379,0.363767953607,0.342056101055,0.194460106901,0.80697423093
30,0.101395546414,0.288969890972,0.37918114279,0.230453419825,0.899756541272
30,0.102275004776,0.220449684277,0.413690156197,0.263585154751,0.763247100892
30,0.104009954792,0.0947357689838,0.47708775615,0.324166520075,0.76433800483
30,0.104795165451,0.0495549979252,0.499900632838,0.345749203785,0.830759923422
30,0.105039935363,0.0367281334782,0.506382179989,0.35184975117,0.712877596022
31,0.039,0.556,0.088,0.317,0.809180764364
31,0.039,0.556,0.088,0.317,0.644952152979
31,0.039,0.556,0.088,0.317,0.685592569671
31,0.0437118623008,0.565062843202,0.088268255999,0.302957038498,0.751482187546
31,0.0409868073309,0.608735998137,0.0782146644856,0.272062530047,0.620758253965
31,0.0341993353583,0.639367431024,0.0654537428599,0.260979490758,0.722598098071
31,0.0278355537315,0.644124087846,0.0540389736525,0.27400138477,0.5771875083
31,0.0212873389394,0.637727323006,0.0445486606872,0.296436677367,0.787137558248
31,0.0168322239477,0.628765358474,0.0429924178666,0.311409999712,0.799855394786
31,0.0144966142063,0.619673878461,0.0472365117938,0.318592995539,0.702952398285
31,0.012896530086,0.60951195394,0.0540978932226,0.323493622751,0.679613458195
31,0.0119390296921,0.590368274811,0.0684352447236,0.329257450773,0.602544706919
31,0.0124952049637,0.581614826112,0.074717187301,0.331172781623,0.77436806153
31,0.0136922942088,0.573578433279,0.0800817891314,0.332647483381,0.793596173197
31,0.0154698326703,0.566193360437,0.0846606814963,0.333676125397,0.65782367773
31,0.0175769921991,0.559959234459,0.0882428711309,0.334220902211,0.55975
31,0.0197673516583,0.554849903307,0.0909551303243,0.33442761471,0.532916666667
31,0.0220560493478,0.550340161012,0.0931703694657,0.334433420174,0.554305555556
31,0.0243379198569,0.546390420979,0.0949684110832,0.334303248081,0.632828692185
31,0.0265308611555,0.542952758198,0.0964263909235,0.334089989723,0.62852215413
31,0.0285582016937,0.540007274802,0.0975986169011,0.333835906603,0.608230861596
31,0.0311877909195,0.536430897749,0.0989345320439,0.333446779288,0.676716694071
32,0.036963036963,0.552447552448,0.0979020979021,0.312687312687,0.878283068464
32,0.0413933592344,0.554351599266,0.0989075894026,0.305347452097,0.865843845539
32,0.0433320888189,0.591557298504,0.0909439157593,0.274166696918,0.85754721955
32,0.033505238114,0.650754593585,0.0704405959995,0.245299572301,0.75710849206
32,0.0262406609342,0.663423827858,0.0559461818903,0.254389329317,0.84781698001
32,0.0206483235571,0.656343244686,0.0459524674583,0.277055964298,0.672748369176
32,0.0106045445606,0.623304293035,0.0485699324215,0.317521229983,0.785991728425
32,0.00947810760195,0.61264397755,0.0560394324363,0.321838482411,0.79140231748
32,0.00908475261808,0.602735654383,0.0634785636304,0.324701029369,0.807427095569
32,0.00939159301405,0.593920216023,0.069931956588,0.326756234375,0.782120654848
32,0.0103864181016,0.586510103717,0.074905090151,0.32819838803,0.863551294983
32,0.0119132570257,0.580479209673,0.0784061911088,0.329201342193,0.839750085459
32,0.0141462216671,0.574736132121,0.0812022271755,0.329915419037,0.871393163972
32,0.0171043506079,0.569333281039,0.0833649254133,0.33019744294,0.863850287796
32,0.020061278313,0.565114156236,0.0847509736752,0.330073591776,0.743791028976
32,0.0228529968253,0.56171409225,0.0856785565328,0.329754354392,0.837993799005
32,0.0255373862119,0.55878473648,0.0863484477243,0.329329429584,0.859135209153
32,0.0280721953791,0.556237359163,0.0868381597681,0.32885228569,0.779388194976
32,0.0303732140613,0.554066182018,0.0871904624812,0.32837014144,0.751014026264
32,0.0323042788839,0.552327467749,0.0874316690823,0.327936584285,0.835223119044
32,0.0347128395678,0.550246493874,0.0876752622167,0.327365404341,0.841773716088
33,0,0.395,0.137,0.468,0.686106167804
33,0.000508518065006,0.394670928815,0.13733685828,0.46748369484,0.590884137671
33,0.0105570527338,0.381573888071,0.132233573218,0.475635485977,0.567826775008
33,0.0125436542123,0.364824438833,0.116946283808,0.505685623147,0.582735196445
33,0.0106145512745,0.356433089528,0.0993511879158,0.533601171282,0.568556208242
33,0.00899269526708,0.356853712917,0.0887705902856,0.54538300153,0.623200294955
33,0.00823025714673,0.350309185507,0.0909614158143,0.550499141532,0.627434568082
33,0.00975806393715,0.335674642878,0.104314760479,0.550252532705,0.562711071685
33,0.0166861897455,0.316263856805,0.120229050918,0.546820902531,0.544311565777
33,0.0347041849215,0.291764923096,0.134414474196,0.539116417786,0.570858953603
33,0.0637119763759,0.263011434381,0.145894536611,0.527382052633,0.506347829268
33,0.10242034512,0.226112743362,0.157875474866,0.513591436652,0.578526278389
33,0.138408540579,0.190909205849,0.168223477151,0.50245877642,0.669256901392
33,0.165901456276,0.163592869347,0.175795925811,0.494709748566,0.670260544449
33,0.192423721393,0.137091111158,0.182885448141,0.487599719308,0.72045263118
33,0.215372422582,0.113737887527,0.189097600166,0.481792089726,0.703564218006
33,0.234333250814,0.0940379525465,0.194334215889,0.47729458075,0.657673843449
33,0.250206857951,0.077313952286,0.198767145896,0.473712043867,0.710686434926
33,0.262969811592,0.0637348127103,0.202357685951,0.470937689747,0.678882411919
33,0.272945445114,0.0530365356337,0.20518070324,0.468837316013,0.67650102501
33,0.281312765836,0.0440026032231,0.207560416156,0.467124214785,0.660811475354
33,0.288296688749,0.036413532831,0.209556216911,0.465733561508,0.652209809841
33,0.296762997554,0.0271461791172,0.211988830361,0.464101992968,0.701218873064
34,0.0999049305453,0.786936445323,0.112858109516,0.000300514615629,0.75598840102
34,0.0921483593455,0.792363534745,0.102694857495,0.0127932484145,0.797374025968
34,0.0727345180295,0.835819585959,0.0812358364601,0.0102100595514,0.740464024866
34,0.059768450371,0.863246830697,0.068512614096,0.00847210483623,0.798327807397
34,0.0525912134589,0.87069677896,0.0691323842426,0.00757962333877,0.767048082353
34,0.0901467682442,0.696640993346,0.16449140724,0.0487208311694,0.796226971217
34,0.113190828572,0.589281038886,0.197203601504,0.100324531038,0.869482725502
34,0.129045964683,0.507754726609,0.220413652415,0.142785656292,0.795329786014
34,0.143673955469,0.428508718711,0.24336290679,0.18445441903,0.777333208557
34,0.157224648553,0.351577076422,0.266143939006,0.225054336019,0.830781187969
34,0.16940101562,0.279241016638,0.287895869714,0.263462098029,0.750338948453
34,0.180070354831,0.21513557697,0.307304621473,0.297489446726,0.780598297565
34,0.18855746111,0.164986243306,0.32254679151,0.323909504074,0.66500677945
34,0.194890260963,0.128052011053,0.333812530812,0.343245197173,0.658992865528
34,0.20000434988,0.0983765661709,0.342891636816,0.358727447132,0.576898493365
34,0.204064302462,0.0748954480655,0.35009439011,0.370945859363,0.528606020905
34,0.207109106146,0.057334051946,0.355493773172,0.380063068736,0.502967628235
34,0.20944631756,0.0438878380673,0.359636771989,0.387029072384,0.529121892084
34,0.211256141792,0.0335018403549,0.362843690065,0.392398327788,0.53001834747
34,0.213157569344,0.0226221290123,0.366211430134,0.39800887151,0.500033135152
35,0,0.423,0.249,0.328,0.728076529288
35,0.000198802035118,0.42283283541,0.249028463173,0.327939899382,0.741953817923
35,0.00469781391289,0.423763404049,0.245374588654,0.326164193384,0.812049171374
35,0.0143470947167,0.434742627047,0.227418405396,0.32349187284,0.767260956266
35,0.0121870575544,0.453915752497,0.202076649822,0.331820540126,0.75024675102
35,0.010230063303,0.446805879952,0.191052937531,0.351911119214,0.657094437275
35,0.00882115182332,0.425955566725,0.1962056853,0.369017596152,0.706006939448
35,0.00857491473508,0.401317330767,0.202805000873,0.387302753626,0.737403029031
35,0.0117099873173,0.375412479595,0.206913327632,0.405964205455,0.645796661666
35,0.0232851805476,0.346155864316,0.207674573041,0.422884382095,0.540859742209
35,0.0457185942116,0.313016516825,0.204775826936,0.436489062027,0.438189545313
35,0.0850776246537,0.265805862656,0.197202773132,0.451913739558,0.473458100931
35,0.124137982993,0.220225727443,0.188004833866,0.467631455698,0.527756559476
35,0.151631402243,0.187909071716,0.18074745277,0.479712073271,0.552729453596
35,0.179760295608,0.154956935068,0.172671971903,0.492610797421,0.635171171974
35,0.203884482912,0.126419124241,0.165892151713,0.503804241135,0.676314353877
35,0.222556707536,0.10395903012,0.160797943064,0.51268631928,0.672722749649
35,0.237224634263,0.0861045968273,0.156871499004,0.519799269905,0.659467652887
35,0.249166517145,0.0714495297228,0.153716732418,0.525667220714,0.67615464535
35,0.258991892659,0.0593124663881,0.151149082035,0.530546558918,0.677825771009
35,0.267028369731,0.0493271762464,0.149069372324,0.534575081698,0.65850544476
35,0.273829023464,0.0408310464892,0.147325811283,0.538014118764,0.645659307682
35,0.282468403189,0.0299676401342,0.145135559887,0.54242839679,0.639891734298
36,0.657,0.309,0.034,0,0.726146116667
36,0.653107495073,0.300849390772,0.0390102810257,0.00703283312878,0.768452601123
36,0.670140324415,0.274879274083,0.0412580132228,0.0137223882786,0.761713891009
36,0.718002920718,0.237774548309,0.0329183146773,0.0113042162953,0.756718708482
